Whitesnake UK,hard rock
Whitesnake UK,glam rock
Cohen Braithwaite-Kilcoyne,folk
Cage the Elephant,modern rock
Alfred Cortot,classical piano
Alfred Cortot,chamber music
Alfred Cortot,classical
Thompson Twins,new wave
Thompson Twins,synthpop
King,drill
Resurrection,death metal
Resurrection,grindcore
Jesus Jones,madchester
Jesus Jones,alternative dance
Spraynard,midwest emo
Spraynard,pop punk
John Lee Hooker,blues
John Lee Hooker,classic blues
John Lee Hooker,blues rock
John Lee Hooker,soul blues
John Lee Hooker,country blues
John Lee Hooker,jazz blues
Nodens Ictus,space rock
John Chibadura,rhumba
Sammy Davis Jr.,big band
Sammy Davis Jr.,swing music
Sammy Davis Jr.,adult standards
Sammy Davis Jr.,vocal jazz
Moonlit Sailor,post-rock
Moonlit Sailor,math rock
Colosseum II,progressive rock
Colosseum II,jazz fusion
Colosseum II,art rock
Colosseum II,symphonic rock
Cold Flame,progressive rock
New Found Glory,pop punk
New Found Glory,punk
New Found Glory,emo
New Found Glory,emo pop
Starsailor,britpop
He Is Legend,post-hardcore
He Is Legend,screamo
Cultish,aussie drill
Cultish,thai trap
Cultish,thai hip hop
Embrace,britpop
Landskap,space rock
Landskap,stoner rock
Landskap,psychedelic rock
Landskap,doom metal
Alice Cooper,glam rock
Alice Cooper,hard rock
Alice Cooper,glam metal
Alice Cooper,proto-punk
Alice Cooper,classic rock
Fontaines D.C.,post-punk
AJ Tracey,grime
AJ Tracey,uk drill
AJ Tracey,drill
Jo Harman & Company,blues
Jo Harman & Company,modern blues
The Wasps,power pop
The Wasps,punk
The Wasps,proto-punk
Ralph McTell,folk
The History of Apple Pie,shoegaze
The History of Apple Pie,dream pop
Joan as Police Woman,chamber pop
Drake Milligan,country
Drake Milligan,traditional country
Ultraviolence,gabber
Ultraviolence,hardcore techno
Ultraviolence,industrial
Ultraviolence,ebm
Milburn,indie
Seether,post-grunge
Seether,alternative metal
Seether,rock
Dua Lipa,pop
Big Amongst Sheep,lullaby
Big Amongst Sheep,children's music
These New Puritans,post-rock
These New Puritans,new rave
These New Puritans,art rock
The Clique,power pop
The Clique,psychedelic pop
The Clique,baroque pop
deadmau5,edm
deadmau5,progressive house
deadmau5,dubstep
"Chunk! No, Captain Chunk!",pop punk
"Chunk! No, Captain Chunk!",post-hardcore
"Chunk! No, Captain Chunk!",metalcore
Codex Serafini,space rock
Codex Serafini,stoner rock
Codex Serafini,psychedelic pop
Eradicator,thrash metal
Eradicator,speed metal
Leatherwolf,glam metal
Leatherwolf,glam rock
Leatherwolf,heavy metal
Leatherwolf,album rock
Liturgy,black metal
Liturgy,avant-garde
Elvis Costello,power pop
Confessions of a Traitor,metalcore
Confessions of a Traitor,christian rock
Hundred Year Old Man,sludge metal
Hundred Year Old Man,post-rock
Hefner,britpop
Hefner,jangle pop
Hefner,indie pop
Supertramp,progressive rock
Supertramp,classic rock
Supertramp,symphonic rock
U2,rock
I Hate Models,techno
I Hate Models,acid techno
I Hate Models,hard techno
I Hate Models,tekno
I Hate Models,rave
Divine Chaos,progressive metal
Divine Chaos,djent
Radiohead,art rock
Radiohead,alternative rock
Helix,glam metal
Helix,glam rock
Fleet Foxes,indie folk
Fleet Foxes,folk
Fleet Foxes,chamber pop
Fleet Foxes,indie
Gorky's Zygotic Mynci,britpop
Tom Mansi,bebop
the purge,hardstyle
the purge,frenchcore
the purge,hardcore
the purge,hard techno
The John Scofield & Joe Lovano Quartet,jazz fusion
The John Scofield & Joe Lovano Quartet,jazz
The John Scofield & Joe Lovano Quartet,jazz funk
The John Scofield & Joe Lovano Quartet,jazz blues
The John Scofield & Joe Lovano Quartet,soul jazz
“Spider” John Koerner,country blues
Wet Leg,indie rock
Wet Leg,indie
Ninebar,hardcore
Ninebar,hardcore punk
Thomas Dolby,new wave
Thomas Dolby,synthpop
The Paper Dolls,northern soul
KaiDekA,progressive metal
Richard Ashcroft,britpop
Richard Ashcroft,madchester
Whiteout,trance
Whiteout,progressive trance
Heartworms,post-punk
The Consuls,jazz
Sněť,death metal
Sněť,grindcore
Art of Burning Water,sludge metal
Art of Burning Water,grindcore
Art of Burning Water,hardcore punk
Art of Burning Water,doom metal
Art of Burning Water,gothic metal
Golden Shoals,bluegrass
Golden Shoals,newgrass
Larry Norman,ccm
Larry Norman,christian rock
Larry Norman,christian
Larry Norman,chinese rock
Larry Norman,christian alternative rock
Rory Wynne,madchester
Groove Armada,big beat
Groove Armada,trip hop
Aufgehoben,noise rock
Coolio,west coast hip hop
Coolio,g-funk
Oath,black metal
Oath,sludge metal
Ishan Sound,dubstep
Ishan Sound,dub
Steve Knightley,folk
Magazine,post-punk
Magazine,new wave
Magazine,madchester
Magazine,proto-punk
Crime & the City Solution,witch house
Red City Radio,skate punk
Red City Radio,punk
Red City Radio,melodic hardcore
Wu-Lu,experimental hip hop
Whitehouse,industrial
Whitehouse,krautrock
The Undertones,power pop
The Undertones,punk
The Undertones,proto-punk
The Undertones,new wave
Duke Ellington and His Orchestra,jazz
Duke Ellington and His Orchestra,big band
Duke Ellington and His Orchestra,swing music
Duke Ellington and His Orchestra,cool jazz
Jon Hopkins,idm
Jon Hopkins,ambient
The Savoy Ballroom,big band
Serious Sam Barrett,folk punk
Alasdair Roberts,folk
Alasdair Roberts,neofolk
Telstar Ponies,post-rock
Telstar Ponies,shoegaze
Telstar Ponies,slowcore
The Hazey Janes,power pop
Seaweed,grunge
Seaweed,post-grunge
Seaweed,post-hardcore
Kingmaker,britpop
Kingmaker,madchester
Sneaker Pimps,trip hop
Gypsy,flamenco
Wishbone Ash,progressive rock
Wishbone Ash,art rock
Wishbone Ash,symphonic rock
The Darkness,glam metal
Ed Harcourt,chamber pop
JayaHadADream,uk garage
JayaHadADream,bassline
Bert Jansch,folk
Bert Jansch,folk rock
Bert Jansch,acoustic folk
Bert Jansch,country blues
The Almighty,trap latino
The Almighty,reggaeton
The Almighty,trap
The Mirror Boys,celtic rock
Rahat Fateh Ali Khan,sufi
Rahat Fateh Ali Khan,qawwali
Rahat Fateh Ali Khan,bollywood
Rahat Fateh Ali Khan,hindi pop
Rahat Fateh Ali Khan,desi
Rahat Fateh Ali Khan,ghazal
Fronteers,cumbia norteña
Fronteers,banda
Fronteers,norteño
Fronteers,música mexicana
Fronteers,corrido
Fronteers,grupera
Fronteers,corridos tumbados
Fronteers,corridos bélicos
Fronteers,tejano
The Sewer Cats,deathrock
Talamasca,psytrance
Talamasca,trance
Talamasca,progressive trance
Mica Millar,retro soul
Sam Smith,soft pop
Deeper Purple,hard rock
Deeper Purple,classic rock
Deeper Purple,rock
Innes Sibun,modern blues
Innes Sibun,blues rock
Innes Sibun,blues
XTC,new wave
XTC,power pop
XTC,post-punk
Vantage Point,arena rock
Earth,disco
venbee,drum and bass
venbee,liquid funk
The Raincoats,post-punk
Victor and The New Vintage,punk rap
Johnny Thunders,proto-punk
Johnny Thunders,punk
Johnny Thunders,glam rock
Pulp,britpop
Pulp,madchester
X‐Ray Spex,punk
X‐Ray Spex,proto-punk
X‐Ray Spex,post-punk
The Zips,power pop
Jon Wilks,folk
Bang Bang Machine,shoegaze
Bang Bang Machine,alternative dance
Bang Bang Machine,dream pop
Bang Bang Machine,madchester
Interplanetary Criminal,uk garage
Interplanetary Criminal,breakbeat
Heatwave,disco
Senseless Things,madchester
Barry Manilow,adult standards
Mountainscape,post-rock
Mountainscape,sludge metal
Mass,trip hop
Mass,downtempo
Penguin Cafe,minimalism
EARLS,experimental hip hop
EARLS,alternative hip hop
Young Knives,new rave
Hot Chip,indietronica
Hot Chip,alternative dance
Hot Chip,new rave
Hot Chip,indie dance
Lou Reed,glam rock
Lou Reed,proto-punk
Lou Reed,art rock
The Troggs,proto-punk
Flamingods,space rock
Flamingods,psychedelic rock
Flamingods,psychedelic pop
Tom Waits,dark cabaret
Tom Waits,singer-songwriter
Dougie MacLean,celtic
Dougie MacLean,celtic rock
Dougie MacLean,folk
Lambchop,chamber pop
Lambchop,alt country
Lambchop,baroque pop
Lambchop,americana
The Naked and Famous,indietronica
The Fall,post-punk
The Fall,madchester
The Fall,deathrock
The Fall,new wave
The Fall,cold wave
The Fall,proto-punk
War Within,hardcore
Lightning Bolt,noise rock
Lightning Bolt,math rock
Soul II Soul,new jack swing
Big Narstie,grime
Big Narstie,uk garage
Acid Mothers Temple & The Melting Paraiso U.F.O.,space rock
Acid Mothers Temple & The Melting Paraiso U.F.O.,psychedelic rock
Acid Mothers Temple & The Melting Paraiso U.F.O.,acid rock
Acid Mothers Temple & The Melting Paraiso U.F.O.,krautrock
The Wynntown Marshals,americana
The Wynntown Marshals,alt country
Butch Hancock & Jimmie Dale Gilmore,alt country
Claytown Troupe,deathrock
Claytown Troupe,roots rock
Claytown Troupe,avant-garde
Wolfstone,celtic rock
Wolfstone,celtic
Wolfstone,folk rock
Wolfstone,folk
Elapse-O,taiwanese indie
Martin Turner’s Wishbone Ash,folk
Martin Turner’s Wishbone Ash,folk rock
Pangaea,breakbeat
Pangaea,uk funky
Pangaea,uk garage
Peach,electroclash
Spring Break,hands up
Spring Break,eurodance
Spring Break,eurotrance
Spring Break,europop
Big Country,new wave
Big Country,celtic rock
Automatic Dlamini,new rave
Sonny Fodera,house
Sonny Fodera,piano house
Sonny Fodera,tech house
Kull,black metal
Kull,symphonic metal
Sleep,progressive metal
Sleep,metalcore
Ryan Young & The Electric Sunrise,celtic
Ryan Young & The Electric Sunrise,traditional music
Demoraliser,melodic hardcore
Demoraliser,deathcore
Demoraliser,metalcore
Demoraliser,hardcore
Death Goals,screamo
Charles Hayward,noise rock
Charles Hayward,experimental
Charles Hayward,avant-garde
Charles Hayward,minimalism
Aswad,reggae
Aswad,roots reggae
Aswad,lovers rock
Aswad,dub
Aswad,ragga
ANOTR,house
ANOTR,tech house
Stöj Snak,folk punk
Seefeel,idm
Seefeel,shoegaze
Seefeel,post-rock
Seefeel,ambient
Seefeel,drone
The Dylan Project,mizrahi
Patrik Fitzgerald,folk punk
Courtney Pine,jazz blues
Courtney Pine,acid jazz
Courtney Pine,jazz
Courtney Pine,nu jazz
The Jacksons,disco
The Jacksons,motown
The Jacksons,philly soul
Tyla J. Pallas,acoustic rock
Summer Walker,r&b
Manic Street Preachers,britpop
The Black Ryder,shoegaze
The Black Ryder,space rock
The Black Ryder,psychedelic rock
The Black Ryder,dream pop
Kajagoogoo,synthpop
Kajagoogoo,new wave
Tragic Roundabout,britpop
Gwilym Simcock,jazz
Chance McCoy,bluegrass
Chance McCoy,newgrass
Chance McCoy,americana
DJ Yoda,moombahton
"Haggis, Neeps and Fatties",grime
Clinic of Torture,death metal
Clinic of Torture,grindcore
Clinic of Torture,deathcore
Clinic of Torture,metal
Extra Life,math rock
Extra Life,avant-garde
Danny McMahon,soft pop
Richard Hawley,chamber pop
Richard Hawley,singer-songwriter
Definitely Mightbe,uk garage
Definitely Mightbe,uk funky
Definitely Mightbe,house
Winter Wilson,folk
Daft Punk,french house
Daft Punk,electronic
Daft Punk,electro
The Sporadics,ska punk
Clinic,space rock
Pottery,post-punk
Marlon Hoffstadt,eurotrance
Marlon Hoffstadt,hard house
Marlon Hoffstadt,eurodance
Marlon Hoffstadt,techno
The Last Poets,spoken word
The High,country
Julian Lage,jazz
Róisín Murphy,art pop
Róisín Murphy,electropop
Maid of Ace,punk
McCarthy,jangle pop
McCarthy,indie pop
Transmitters,post-punk
Transmitters,cold wave
The Clash,punk
Andy Bell,shoegaze
Hundred Reasons,post-hardcore
Razormouth,go-go
Heads Hands & Feet,roots rock
Heads Hands & Feet,country rock
Bush,grunge
Bush,post-grunge
Super Furry Animals,britpop
Shaun Ryder,madchester
Helicon,space rock
Helicon,stoner rock
Helicon,psychedelic rock
Des Esseintes,industrial
4am Kru,jungle
4am Kru,breakbeat
4am Kru,uk garage
4am Kru,drum and bass
Celt,celtic
Romesh Ranganathan,comedy
Theoretical Downfall,metalcore
Theoretical Downfall,deathcore
Alexis Korner’s Blues Incorporated,blues
Alexis Korner’s Blues Incorporated,blues rock
Lewis Capaldi,soft pop
Ricky Warwick,celtic rock
Bentley Rhythm Ace,big beat
Bentley Rhythm Ace,breakbeat
Jeff Lang,modern blues
Dirty Falcon,rap metal
Black Asteroids,ebm
Black Asteroids,acid techno
Black Asteroids,industrial
Saloon Dion,post-punk
Gurriers,post-punk
Gang of Four,post-punk
Gang of Four,new wave
Gang of Four,proto-punk
Gang of Four,funk rock
Gang of Four,punk
Radio Stars,power pop
Radio Stars,glam rock
Radio Stars,proto-punk
salute,uk garage
salute,stutter house
Andy C,drum and bass
Andy C,jungle
Balaam and the Angel,deathrock
Balaam and the Angel,post-punk
Balaam and the Angel,darkwave
Balaam and the Angel,new wave
Earth Moves,screamo
Earth Moves,melodic hardcore
Earth Moves,post-hardcore
Earth Moves,emo pop
Earth Moves,sludge metal
Don Cherry,free jazz
Don Cherry,jazz
Don Cherry,avant-garde
The Byrds,folk rock
The Byrds,country rock
The Byrds,psychedelic rock
The Byrds,acid rock
Riggots,proto-punk
Britney Spears,pop
Dry Cleaning,post-punk
NoMeansNo,noise rock
NoMeansNo,post-hardcore
NoMeansNo,hardcore punk
NoMeansNo,punk
The Afghan Whigs,grunge
Megadeth,thrash metal
Megadeth,metal
Megadeth,heavy metal
Megadeth,speed metal
Current 93,neofolk
Current 93,industrial
Current 93,avant-garde
Current 93,dark ambient
Current 93,experimental
Current 93,darkwave
Slash Fiction,midwest emo
Apocalyptica,symphonic metal
Apocalyptica,symphonic rock
Screaming Tea Party,art rock
Darkside,downtempo
Maylene and the Sons of Disaster,southern rock
Luna Rossa,lo-fi
Renaldo & The Loaf,southern rock
Renaldo & The Loaf,classic rock
Renaldo & The Loaf,rock
Sean Lock,comedy
The Umbrellas,jangle pop
The Umbrellas,power pop
Shovel Dance Collective,folk
Lay It on The Line,melodic hardcore
Lay It on The Line,hardcore punk
Lay It on The Line,emocore
Lay It on The Line,hardcore
The Kills,garage rock
James Choice & the Bad Decisions,post-punk
James Choice & the Bad Decisions,noise rock
Static Blue,trance
Static Blue,progressive trance
Courage My Love,emo pop
John Lodge,blues
Gallops,math rock
Gallops,post-rock
Shakin’ Stevens,christmas
Shakin’ Stevens,rockabilly
A Day to Remember,metalcore
A Day to Remember,post-hardcore
A Day to Remember,pop punk
A Day to Remember,screamo
A Day to Remember,emo
Ferruccio Busoni,classical piano
Magic Mushroom Band,space rock
Magic Mushroom Band,psychedelic pop
Magic Mushroom Band,psychedelic rock
Magic Mushroom Band,krautrock
Spongetunnel,children's music
Skindred,nu metal
Skindred,rap metal
Christy Moore,celtic
Christy Moore,folk
Christy Moore,celtic rock
Mike Park,ska punk
Mike Park,folk punk
Mike Park,ska
Fellowship,power metal
Fellowship,symphonic metal
Fellowship,melodic metal
Black Cat Bones,blues rock
Black Cat Bones,acid rock
Tommy Makem & Liam Clancy,celtic
Tommy Makem & Liam Clancy,celtic rock
Tommy Makem & Liam Clancy,sea shanties
Tommy Makem & Liam Clancy,folk
1000mods,stoner rock
1000mods,sludge metal
1000mods,space rock
1000mods,doom metal
1000mods,psychedelic rock
Good Shoes,new rave
Miloš Karadaglić,classical
Mike June,celtic rock
Count Basie and His Orchestra,big band
Count Basie and His Orchestra,swing music
Count Basie and His Orchestra,jazz
Marie White,guaracha
Marie White,reggaeton chileno
Marie White,rkt
Marie White,chilean trap
Marie White,exotica
Marie White,chilean mambo
De Fuckups,garage rock
Svart Crown,black metal
Svart Crown,death metal
Mammal Hands,nu jazz
Mammal Hands,indie jazz
Mammal Hands,jazz
Roger Turner,free jazz
Roger Turner,avant-garde
Roger Turner,minimalism
7Day Conspiracy,ska punk
7Day Conspiracy,melodic hardcore
Rob Luft,jazz
Pato Banton & The Reggae Revolution,reggae
Pato Banton & The Reggae Revolution,roots reggae
Bolt Thrower,death metal
Bolt Thrower,grindcore
Bolt Thrower,metal
Brian Wilson,baroque pop
Brian Wilson,psychedelic pop
Cattle Decapitation,death metal
Cattle Decapitation,grindcore
Cattle Decapitation,deathcore
Cattle Decapitation,metal
Adelaide,christian rock
Adelaide,christian alternative rock
Carolina Chocolate Drops,bluegrass
Carolina Chocolate Drops,newgrass
Carolina Chocolate Drops,americana
Carolina Chocolate Drops,alt country
Carolina Chocolate Drops,folk
Man of Moon,space rock
Radioactive Man,idm
Radioactive Man,breakbeat
Beatrix Players,progressive rock
The Monochrome Set,post-punk
The Monochrome Set,jangle pop
The Monochrome Set,new wave
Cole Stacey,singer-songwriter
The Soup Dragons,madchester
The Soup Dragons,britpop
Melt‐Banana,noise rock
Melt‐Banana,grindcore
Melt‐Banana,avant-garde
Melt‐Banana,experimental
Lost To Life,hardcore
Lost To Life,hardcore punk
49 Winchester,red dirt
49 Winchester,country
49 Winchester,alt country
Bernhoft,norwegian pop
The Absolute Stone Roses,madchester
The Absolute Stone Roses,britpop
Thanos Grigoriou,pop country
Iodine,hardcore
Bywater Call,blues rock
Bywater Call,blues
Bywater Call,modern blues
Bywater Call,soul blues
Limp Bizkit,nu metal
Limp Bizkit,rap metal
Limp Bizkit,alternative metal
Limp Bizkit,rap rock
Skillet,christian rock
Skillet,christian alternative rock
Skillet,christian
Miraculous Mule,blues
Miraculous Mule,blues rock
The Jive Aces,swing music
The Jive Aces,boogie-woogie
The Jive Aces,boogie
The Jive Aces,big band
Toundra,post-rock
Toundra,stoner rock
Toundra,space rock
Tinariwen,gnawa
Midget,britpop
Hand Of Dimes,album rock
Little Richard,rockabilly
Little Richard,rock and roll
Little Richard,doo-wop
Little Richard,boogie-woogie
The Supremes,motown
The Supremes,northern soul
The Supremes,soul
The Kubricks,reggae rock
The Kubricks,ska
The Kubricks,ska punk
The Kubricks,rocksteady
NECRONOMIDOL,j-rock
NECRONOMIDOL,visual kei
Tokyo Tea Room,dream pop
Smote,liquid funk
Smote,drum and bass
Smote,jungle
Doops,psychedelic rock
Doops,classic rock
Doops,acid rock
Angel Snow,roots rock
Ben Glover,americana
The Academy Is…,emo
The Academy Is…,pop punk
The Academy Is…,emo pop
The Boo Radleys,britpop
The Boo Radleys,shoegaze
The Boo Radleys,madchester
Plastician,grime
Plastician,dubstep
Plastician,uk garage
The Mendoza Line,alt country
Céline Dion,variété française
Kidz Next Door,power pop
Jack Bruce,blues rock
Jack Bruce,modern blues
Jack Bruce,blues
Siouxsie and the Banshees,post-punk
Siouxsie and the Banshees,darkwave
Siouxsie and the Banshees,deathrock
Siouxsie and the Banshees,new wave
Siouxsie and the Banshees,cold wave
Witchfynde,speed metal
Witchfynde,heavy metal
Laura Evans,blues
Laura Evans,modern blues
Veil of Maya,djent
Veil of Maya,deathcore
Veil of Maya,metalcore
Veil of Maya,progressive metal
Veil of Maya,metal
Cash Pussies,afroswing
Pearl and the Puppets,punk
Pearl and the Puppets,new wave
Pearl and the Puppets,britpop
Pearl and the Puppets,power pop
Onslaught,thrash metal
Onslaught,speed metal
Onslaught,metal
Onslaught,groove metal
Cast,britpop
Cast,madchester
Cotton Ferox,spoken word
Cotton Ferox,avant-garde
Cotton Ferox,experimental
Cotton Ferox,neofolk
Geno Washington & The Ram Jam Band,northern soul
3dBs Down,skate punk
3dBs Down,ska punk
3dBs Down,ska
Asian Dub Foundation,dub
Asian Dub Foundation,big beat
Hobo,minimal techno
Rx Bandits,ska punk
Rx Bandits,ska
Buddy Guy,blues
Buddy Guy,classic blues
Buddy Guy,blues rock
Buddy Guy,soul blues
Buddy Guy,modern blues
Buddy Guy,country blues
Wayne Hussey,deathrock
Wayne Hussey,acoustic rock
The Stones,jangle pop
Raging Speedhorn,nu metal
Raging Speedhorn,sludge metal
Raging Speedhorn,groove metal
Without Hope,jazz rap
Little Bear,lullaby
Little Bear,children's music
Glenn Tilbrook,power pop
Therapy?,alternative metal
Conjurer,sludge metal
Conjurer,doom metal
Jadis,progressive rock
Jadis,symphonic rock
Jadis,art rock
Véloniños,rockabilly
Véloniños,psychobilly
Peter Hook & the Light,madchester
Peter Hook & the Light,acid house
Felt,jangle pop
Felt,post-punk
Babyshambles,britpop
Babyshambles,indie rock
DJ Spoony,uk garage
Brainiac,noise rock
Brainiac,post-hardcore
Skream,dubstep
Skream,dub
Kate Rusby,folk
Kate Rusby,celtic
Putrid Pile,grindcore
Putrid Pile,death metal
Putrid Pile,deathcore
Steve Harley,glam rock
A Band Called O,folk rock
Faith No More,funk rock
Faith No More,alternative metal
Faith No More,rap metal
Faith No More,grunge
Ruins,cold wave
Hot Raisin,reggae
Cassidy Janson,musicals
A1,uk drill
A1,drill
The Dangerfields,hardcore punk
Victorian Trout Conspiracy,ska
Derek Bailey,free jazz
Derek Bailey,avant-garde
Derek Bailey,experimental
Sanctuary,hyperpop
The Brand New Heavies,acid jazz
The Brand New Heavies,jazz funk
Clive Gregson & Christine Collister,folk
Daddy Long Legs,modern blues
Daddy Long Legs,blues rock
Daddy Long Legs,garage rock
Hi-5,christmas
That Fucking Tank,math rock
That Fucking Tank,noise rock
That Fucking Tank,post-rock
June Tabor & Oysterband,folk
June Tabor & Oysterband,folk rock
June Tabor & Oysterband,celtic
Isiliel,j-rock
The Springfields,jangle pop
Heavy Lungs,post-punk
Heavy Lungs,noise rock
Bulbul,haryanvi pop
Cryptworm,death metal
Cryptworm,grindcore
Miles Kane,baroque pop
The House of Love,jangle pop
The House of Love,madchester
The House of Love,britpop
The House of Love,shoegaze
Venom Inc.,speed metal
Venom Inc.,thrash metal
Venom Inc.,black metal
TRAAMS,noise rock
TRAAMS,post-punk
Kapela ze Wsi Warszawa,folk
Kapela ze Wsi Warszawa,traditional music
No Comply,ska punk
No Comply,ska
No Comply,skate punk
King Crimson,progressive rock
King Crimson,art rock
King Crimson,symphonic rock
King Crimson,psychedelic rock
CASisDEAD,grime
Redd Kross,power pop
Redd Kross,hardcore punk
pragVec,post-punk
Open Mind,psychedelic pop
Open Mind,psychedelic rock
Open Mind,garage rock
Blac Rabbit,psychedelic rock
Federal Charm,blues rock
This Aint Vegas,bassline
DJ Heartstring,eurotrance
DJ Heartstring,hard house
DJ Heartstring,eurodance
DJ Heartstring,trance
DJ Heartstring,techno
Dantalian’s Chariot,psychedelic rock
Dantalian’s Chariot,psychedelic pop
Dantalian’s Chariot,acid rock
Dantalian’s Chariot,baroque pop
Frightened Rabbit,indie rock
Capas,retro soul
Throbbing Gristle,industrial
Throbbing Gristle,experimental
Throbbing Gristle,industrial rock
Throbbing Gristle,avant-garde
Throbbing Gristle,post-punk
Throbbing Gristle,noise rock
Throbbing Gristle,ebm
Throbbing Gristle,dark ambient
Throbbing Gristle,neofolk
Nebukadnezza,grindcore
The Skaleks,ska
Mickey Jupp,rockabilly
BACK:N:BLACK - The Girls Who Play AC/DC,britpop
Jackie-O Motherfucker,post-rock
Jackie-O Motherfucker,space rock
Jackie-O Motherfucker,avant-garde
Jackie-O Motherfucker,experimental
Koyo,melodic hardcore
Koyo,pop punk
Koyo,shoegaze
EARL,experimental hip hop
EARL,alternative hip hop
Inglorious,hard rock
Inglorious,arena rock
Inglorious,album rock
Nomadic Rituals,sludge metal
Nomadic Rituals,doom metal
Nomadic Rituals,noise rock
Lucrecia Dalt,experimental
Lucrecia Dalt,avant-garde
Lucrecia Dalt,art pop
Disavowed,death metal
Disavowed,grindcore
Cut Short,metalcore
Patrick Nazemi,musicals
The 5.6.7.8’s,rockabilly
Dropkick,celtic rock
Dropkick,celtic
Dropkick,punk
Dropkick,folk punk
Cat Apostrophe,shoegaze
James Harker,soundtrack
Bullet for My Valentine,metalcore
Bullet for My Valentine,metal
Bullet for My Valentine,screamo
Intense Degree,grindcore
Intense Degree,hardcore punk
The Photos,power pop
The Photos,new wave
Misfits,punk
Misfits,psychobilly
Misfits,hardcore punk
Crows,post-punk
Crows,noise rock
Ali Horn,space rock
Adam and the Ants,new wave
Adam and the Ants,post-punk
Demdike Stare,dub techno
Demdike Stare,idm
Demdike Stare,dark ambient
Demdike Stare,experimental
Demdike Stare,drone
Albert Lee & Hogan's Heroes,country rock
High Vis,post-punk
Bloxx,drum and bass
Young Fathers,experimental hip hop
Dakesis,power metal
Dakesis,symphonic metal
Mark and the Clouds,power pop
Mark and the Clouds,baroque pop
Sabatta,stoner rock
From First to Last,post-hardcore
From First to Last,screamo
From First to Last,emo
From First to Last,emocore
Jo Ann Kelly,blues
Jo Ann Kelly,country blues
Jo Ann Kelly,indorock
Jo Ann Kelly,classic blues
Tom Hall,piano house
King Charles,folk pop
Commiserations,motown
Wolf Culture,pop punk
Jeff Beck,jazz fusion
Jeff Beck,blues rock
Jeff Beck,blues
Kaleidoscope,psychedelic rock
Kaleidoscope,acid rock
Kaleidoscope,psychedelic pop
Kaleidoscope,baroque pop
Kaleidoscope,garage rock
The Go! Team,alternative dance
Kelley Stoltz,space rock
Kelley Stoltz,power pop
Anti‐Flag,punk
Anti‐Flag,skate punk
Anti‐Flag,ska punk
Anti‐Flag,hardcore punk
The London African Gospel Choir,african gospel
Battle,math rock
Battle,post-rock
Pigs Pigs Pigs Pigs Pigs Pigs Pigs,stoner rock
Pigs Pigs Pigs Pigs Pigs Pigs Pigs,sludge metal
Jetplane Landing,post-hardcore
Devin Townsend,progressive metal
Devin Townsend,progressive rock
Devin Townsend,djent
Devin Townsend,metal
Man & the Echo,progressive rock
Man & the Echo,space rock
Man & the Echo,psychedelic rock
Man & the Echo,acid rock
Man & the Echo,symphonic rock
Heights,melodic hardcore
Heights,hardcore
Heights,metalcore
Heights,post-hardcore
Heights,hardcore punk
Fish Tank,math rock
Writing on the Wall,acid rock
Writing on the Wall,psychedelic rock
Writing on the Wall,krautrock
Writing on the Wall,progressive rock
Dark Side of the Wall,classic rock
The Achievers,roots rock
The Achievers,blues rock
The Achievers,blues
IDLES,post-punk
IDLES,punk
IDLES,noise rock
Hyperdontia,death metal
Hyperdontia,grindcore
Cooler Than Wednesday Addams,christmas
Chris T-T,folk punk
Patawawa,nu disco
Hot Since 82,tech house
Hot Since 82,house
Hot Since 82,deep house
Escape the Fate,screamo
Escape the Fate,emo
Escape the Fate,post-hardcore
Escape the Fate,metalcore
Escape the Fate,emocore
Departed,hardcore
Campag Velocet,alternative dance
Campag Velocet,madchester
Campag Velocet,britpop
KT Bush Band,art pop
KT Bush Band,baroque pop
KT Bush Band,art rock
Goldie Lookin Chain,comedy
Beyond Grace,death metal
Kate Bush,art pop
Kate Bush,baroque pop
Kate Bush,art rock
ZOFFF,opera
ZOFFF,classical
ZOFFF,requiem
Lifecycle,dubstep
Lifecycle,riddim
Day By Day,hardcore
Ferris & Sylvester,retro soul
Keith Top of the Pops & His Minor UK Indie Celebrity All-Star Backing Band,britpop
Avalanche Kaito,avant-garde
The Vatersay Boys,celtic rock
Tom Vek,new rave
Julie Fowlis,celtic
The Beths,indie rock
The Beths,power pop
Gong,space rock
Gong,progressive rock
Gong,krautrock
Gong,psychedelic rock
Gong,art rock
Gong,jazz fusion
Gong,acid rock
Gong,avant-garde
Gong,symphonic rock
Foxglove,madchester
Jess Roden,album rock
Childhood,dream pop
The Loft,jangle pop
Traffic,psychedelic rock
Traffic,acid rock
Traffic,classic rock
Traffic,progressive rock
Babe Ruth,progressive rock
Babe Ruth,breakbeat
Sid Griffin,americana
Sid Griffin,alt country
Godflesh,industrial metal
Godflesh,industrial
Godflesh,industrial rock
Godflesh,sludge metal
Godflesh,noise rock
Godflesh,drone
Godflesh,groove metal
Godflesh,ebm
David Rodigan,dubstep
David Rodigan,dub
Crisis,boom bap
Crisis,underground hip hop
The Rubettes,glam rock
Cro‐Mags,hardcore punk
Cro‐Mags,hardcore
Cro‐Mags,punk
Wynder K. Frog,northern soul
WSTR,afroswing
WSTR,afrobeats
WSTR,dancehall
Christopher Cross,soft rock
200 Stab Wounds,death metal
200 Stab Wounds,grindcore
200 Stab Wounds,deathcore
Ego States,indie r&b
